Index,lat,long,County,Total Population,State
52772,40.64562607,-73.05211639,suffolk,1501373,new york
52773,40.61697769,-73.1667099,suffolk,1501373,new york
52774,40.61697769,-73.20681763,suffolk,1501373,new york
52775,40.62270737,-73.22400665,suffolk,1501373,new york
52776,40.63989639,-73.21827698,suffolk,1501373,new york
52777,40.64562607,-73.17243958,suffolk,1501373,new york
52778,40.64562607,-73.13806152,suffolk,1501373,new york
52779,40.7086525,-72.94898987,suffolk,1501373,new york
52780,40.76594543,-72.76564026,suffolk,1501373,new york
52781,40.78886414,-72.67396545,suffolk,1501373,new york
52782,40.8003273,-72.65677643,suffolk,1501373,new york
52783,40.81178284,-72.65677643,suffolk,1501373,new york
52784,40.81751633,-72.67969513,suffolk,1501373,new york
52785,40.79459763,-72.76564026,suffolk,1501373,new york
52786,40.78886414,-72.80574799,suffolk,1501373,new york
52787,40.7774086,-72.83438873,suffolk,1501373,new york
52788,40.7544899,-72.88595581,suffolk,1501373,new york
52789,40.73730087,-72.97763062,suffolk,1501373,new york
52790,40.73730087,-73.01773834,suffolk,1501373,new york
52791,40.73730087,-73.04638672,suffolk,1501373,new york
52792,40.72010803,-73.08649445,suffolk,1501373,new york
52793,40.72010803,-73.12088013,suffolk,1501373,new york
52794,40.72584152,-73.15525055,suffolk,1501373,new york
52795,40.7086525,-73.16098022,suffolk,1501373,new york
52796,40.69719315,-73.18389893,suffolk,1501373,new york
52797,40.70292282,-73.25265503,suffolk,1501373,new york
52798,40.68000412,-73.26984406,suffolk,1501373,new york
52799,40.68000412,-73.29849243,suffolk,1501373,new york
52800,40.68000412,-73.35005951,suffolk,1501373,new york
52801,40.66281509,-73.36724854,suffolk,1501373,new york
52802,40.65135574,-73.40162659,suffolk,1501373,new york
52803,40.77167892,-73.44173431,suffolk,1501373,new york
52804,40.89199829,-73.48184204,suffolk,1501373,new york
52805,41.43058014,-74.76526642,sullivan,76330,new york
52806,41.43058014,-74.82828522,sullivan,76330,new york
52807,41.43058014,-74.85693359,sullivan,76330,new york
52808,41.45349884,-74.89704132,sullivan,76330,new york
52809,41.47068405,-74.93714905,sullivan,76330,new york
52810,41.4821434,-74.97725677,sullivan,76330,new york
52811,41.49933624,-75.00017548,sullivan,76330,new york
52812,41.52225113,-75.01163483,sullivan,76330,new york
52813,41.57381821,-75.0402832,sullivan,76330,new york
52814,41.59673691,-75.0632019,sullivan,76330,new york
52815,41.60819244,-75.06893158,sullivan,76330,new york
52816,41.7113266,-75.0632019,sullivan,76330,new york
52817,41.73997498,-75.05174255,sullivan,76330,new york
52818,41.757164,-75.07466125,sullivan,76330,new york
52819,41.7800827,-75.11476898,sullivan,76330,new york
52820,41.81446075,-75.11476898,sullivan,76330,new york
52821,41.83164597,-75.12622833,sullivan,76330,new york
52822,41.84883881,-75.15487671,sullivan,76330,new york
52823,42.0092659,-74.78244781,sullivan,76330,new york
52824,41.87175369,-74.46159363,sullivan,76330,new york
52825,41.74570465,-74.57045746,sullivan,76330,new york
52826,41.63684464,-74.38711548,sullivan,76330,new york
52827,41.59100723,-74.3756485,sullivan,76330,new york
52828,41.55089951,-74.43295288,sullivan,76330,new york
52829,41.5279808,-74.45013428,sullivan,76330,new york
52830,41.5050621,-74.47879028,sullivan,76330,new york
52831,41.49933624,-74.75953674,sullivan,76330,new york
52832,41.43058014,-74.76526642,sullivan,76330,new york
52833,42.41033554,-76.12889862,tioga,50199,new york
52834,42.39314651,-76.12889862,tioga,50199,new york
52835,42.39314651,-76.1174469,tioga,50199,new york
52836,42.35877228,-76.1174469,tioga,50199,new york
52837,42.35877228,-76.10598755,tioga,50199,new york
52838,42.34730911,-76.10025024,tioga,50199,new york
52839,42.34158325,-76.1174469,tioga,50199,new york
52840,42.33012009,-76.11171722,tioga,50199,new york
52841,42.32439041,-76.10598755,tioga,50199,new york
52842,42.31866455,-76.10025024,tioga,50199,new york
52843,42.31293488,-76.09452057,tioga,50199,new york
52844,42.29574585,-76.08879089,tioga,50199,new york
52845,42.29574585,-76.10598755,tioga,50199,new york
52846,42.29001617,-76.10598755,tioga,50199,new york
52847,42.28428268,-76.09452057,tioga,50199,new york
52848,42.27855682,-76.09452057,tioga,50199,new york
52849,42.27282715,-76.07733917,tioga,50199,new york
52850,42.25563812,-76.08306885,tioga,50199,new york
52851,42.24990845,-76.08879089,tioga,50199,new york
52852,42.24417877,-76.07733917,tioga,50199,new york
52853,42.23271942,-76.07733917,tioga,50199,new york
52854,42.22698975,-76.0716095,tioga,50199,new york
52855,42.20980072,-76.0716095,tioga,50199,new york
52856,42.20980072,-76.08306885,tioga,50199,new york
52857,42.18688202,-76.08879089,tioga,50199,new york
52858,42.18688202,-76.11171722,tioga,50199,new york
52859,42.09521103,-76.10598755,tioga,50199,new york
52860,42.08948135,-76.10598755,tioga,50199,new york
52861,42.00353622,-76.10598755,tioga,50199,new york
52862,42.00353622,-76.14608765,tioga,50199,new york
52863,42.00353622,-76.56435394,tioga,50199,new york
52864,42.03791046,-76.55288696,tioga,50199,new york
52865,42.15823746,-76.55862427,tioga,50199,new york
52866,42.15823746,-76.53570557,tioga,50199,new york
52867,42.28428268,-76.53570557,tioga,50199,new york
52868,42.28428268,-76.46694946,tioga,50199,new york
52869,42.26709747,-76.46694946,tioga,50199,new york
52870,42.26709747,-76.42111206,tioga,50199,new york
52871,42.32439041,-76.41537476,tioga,50199,new york
52872,42.31866455,-76.36381531,tioga,50199,new york
52873,42.31866455,-76.35808563,tioga,50199,new york
52874,42.31293488,-76.28359985,tioga,50199,new york
52875,42.30147552,-76.28359985,tioga,50199,new york
52876,42.29574585,-76.24922943,tioga,50199,new york
52877,42.35877228,-76.23203278,tioga,50199,new york
52878,42.38169098,-76.2721405,tioga,50199,new york
52879,42.38169098,-76.28933716,tioga,50199,new york
52880,42.41033554,-76.28933716,tioga,50199,new york
52881,42.41033554,-76.24922943,tioga,50199,new york
52882,42.41033554,-76.12889862,tioga,50199,new york
52883,42.55357361,-76.70186615,tompkins,103855,new york
52884,42.55357361,-76.59872437,tompkins,103855,new york
52885,42.57649231,-76.62737274,tompkins,103855,new york
52886,42.60514069,-76.65602875,tompkins,103855,new york
52887,42.62805939,-76.66748047,tompkins,103855,new york
52888,42.62805939,-76.62164307,tompkins,103855,new york
52889,42.62805939,-76.61592102,tompkins,103855,new york
52890,42.62805939,-76.46121216,tompkins,103855,new york
52891,42.62805939,-76.45549011,tompkins,103855,new york
52892,42.62805939,-76.26068115,tompkins,103855,new york
52893,42.41033554,-76.24922943,tompkins,103855,new york
52894,42.41033554,-76.28933716,tompkins,103855,new york
52895,42.38169098,-76.28933716,tompkins,103855,new york
52896,42.38169098,-76.2721405,tompkins,103855,new york
52897,42.35877228,-76.23203278,tompkins,103855,new york
52898,42.29574585,-76.24922943,tompkins,103855,new york
52899,42.30147552,-76.28359985,tompkins,103855,new york
52900,42.31293488,-76.28359985,tompkins,103855,new york
52901,42.31866455,-76.35808563,tompkins,103855,new york
52902,42.31866455,-76.36381531,tompkins,103855,new york
52903,42.32439041,-76.41537476,tompkins,103855,new york
52904,42.26709747,-76.42111206,tompkins,103855,new york
52905,42.26709747,-76.46694946,tompkins,103855,new york
52906,42.28428268,-76.46694946,tompkins,103855,new york
52907,42.28428268,-76.53570557,tompkins,103855,new york
52908,42.29001617,-76.61592102,tompkins,103855,new york
52909,42.29001617,-76.69039917,tompkins,103855,new york
52910,42.35877228,-76.68466949,tompkins,103855,new york
52911,42.39887619,-76.68466949,tompkins,103855,new york
52912,42.41606522,-76.69039917,tompkins,103855,new york
52913,42.55357361,-76.70186615,tompkins,103855,new york
52914,41.59100723,-74.3756485,ulster,181300,new york
52915,41.63684464,-74.38711548,ulster,181300,new york
52916,41.74570465,-74.57045746,ulster,181300,new york
52917,41.87175369,-74.46159363,ulster,181300,new york
52918,42.0092659,-74.78244781,ulster,181300,new york
52919,42.11812592,-74.57045746,ulster,181300,new york
52920,42.15823746,-74.53034973,ulster,181300,new york
52921,42.15250397,-74.50743103,ulster,181300,new york
52922,42.16969299,-74.46159363,ulster,181300,new york
52923,42.11812592,-74.3126297,ulster,181300,new york
52924,42.10093689,-74.07771301,ulster,181300,new york
52925,42.17542267,-74.03760529,ulster,181300,new york
52926,42.16969299,-74.02041626,ulster,181300,new york
52927,42.16969299,-74.01468658,ulster,181300,new york
52928,42.17542267,-73.99749756,ulster,181300,new york
52929,42.13531876,-73.9172821,ulster,181300,new york
52930,42.08948135,-73.93447876,ulster,181300,new york
52931,42.0551033,-73.94020844,ulster,181300,new york
52932,41.9863472,-73.95738983,ulster,181300,new york
52933,41.92905426,-73.96884918,ulster,181300,new york
52934,41.86029816,-73.94020844,ulster,181300,new york
52935,41.83737946,-73.94593048,ulster,181300,new york
52936,41.79727173,-73.94020844,ulster,181300,new york
52937,41.7113266,-73.94020844,ulster,181300,new york
52938,41.64257431,-73.95166016,ulster,181300,new york
52939,41.59100723,-73.96311951,ulster,181300,new york
52940,41.57954788,-74.05479431,ulster,181300,new york
52941,41.59673691,-74.04906464,ulster,181300,new york
52942,41.60819244,-74.06625366,ulster,181300,new york
52943,41.59673691,-74.08344269,ulster,181300,new york
52944,41.60246658,-74.08917236,ulster,181300,new york
52945,41.60819244,-74.12355042,ulster,181300,new york
52946,41.57954788,-74.12355042,ulster,181300,new york
52947,41.60246658,-74.24386597,ulster,181300,new york
52948,41.63684464,-74.24960327,ulster,181300,new york
52949,41.62538147,-74.28970337,ulster,181300,new york
52950,41.60246658,-74.34127808,ulster,181300,new york
52951,41.59100723,-74.3756485,ulster,181300,new york
52952,43.745327,-74.06052399,warren,65180,new york
52953,43.80262375,-73.44746399,warren,65180,new york
52954,43.77397537,-73.48184204,warren,65180,new york
52955,43.76251602,-73.47610474,warren,65180,new york
52956,43.71094894,-73.49329376,warren,65180,new york
52957,43.66511154,-73.51048279,warren,65180,new york
52958,43.63646698,-73.55632019,warren,65180,new york
52959,43.61927795,-73.56777954,warren,65180,new york
52960,43.59635925,-73.58496857,warren,65180,new york
52961,43.57916641,-73.60215759,warren,65180,new york
52962,43.5619812,-73.63080597,warren,65180,new york
52963,43.54479218,-73.64226532,warren,65180,new york
52964,43.50468445,-73.647995,warren,65180,new york
52965,43.44165802,-73.63080597,warren,65180,new york
52966,43.36144638,-73.61934662,warren,65180,new york
52967,43.332798,-73.61361694,warren,65180,new york
52968,43.29841995,-73.60215759,warren,65180,new york
52969,43.30414963,-73.63080597,warren,65180,new york
52970,43.29841995,-73.6709137,warren,65180,new york
52971,43.28123093,-73.67664337,warren,65180,new york
52972,43.26977539,-73.67664337,warren,65180,new york
52973,43.26977539,-73.68810272,warren,65180,new york
52974,43.28123093,-73.6938324,warren,65180,new york
52975,43.28123093,-73.70529175,warren,65180,new york
52976,43.28123093,-73.7167511,warren,65180,new york
52977,43.27550125,-73.74539185,warren,65180,new york
52978,43.2411232,-73.7625885,warren,65180,new york
52979,43.23539352,-73.77404785,warren,65180,new york
52980,43.2411232,-73.79122925,warren,65180,new york
52981,43.25258255,-73.8084259,warren,65180,new york
52982,43.25258255,-73.83133698,warren,65180,new york
52983,43.25831223,-73.84280396,warren,65180,new york
52984,43.29269028,-73.83133698,warren,65180,new york
52985,43.29841995,-73.83706665,warren,65180,new york
52986,43.39582062,-73.88290405,warren,65180,new york
52987,43.37290573,-74.16365814,warren,65180,new york
52988,43.72813797,-74.2209549,warren,65180,new york
52989,43.745327,-74.06052399,warren,65180,new york
52990,43.8140831,-73.39016724,washington,62700,new york
52991,43.7911644,-73.37297058,washington,62700,new york
52992,43.77397537,-73.36724854,washington,62700,new york
52993,43.745327,-73.37297058,washington,62700,new york
52994,43.72241211,-73.38442993,washington,62700,new york
52995,43.68803024,-73.40162659,washington,62700,new york
52996,43.65365601,-73.43026733,washington,62700,new york
52997,43.57916641,-73.42453766,washington,62700,new york
52998,43.56771088,-73.40162659,washington,62700,new york
52999,43.59062958,-73.38442993,washington,62700,new york
53000,43.61354828,-73.36724854,washington,62700,new york
53001,43.62500381,-73.34432983,washington,62700,new york
53002,43.61927795,-73.32141113,washington,62700,new york
53003,43.6078186,-73.30422211,washington,62700,new york
53004,43.5848999,-73.28702545,washington,62700,new york
53005,43.56771088,-73.27557373,washington,62700,new york
53006,43.55625153,-73.26411438,washington,62700,new york
53007,43.54479218,-73.2583847,washington,62700,new york
53008,43.48749542,-73.26411438,washington,62700,new york
53009,43.45312119,-73.2583847,washington,62700,new york
53010,43.38436508,-73.2583847,washington,62700,new york
53011,43.31560898,-73.26984406,washington,62700,new york
53012,43.18955612,-73.28130341,washington,62700,new york
53013,43.16091156,-73.27557373,washington,62700,new york
53014,43.10934448,-73.26984406,washington,62700,new york
53015,43.07496643,-73.27557373,washington,62700,new york
53016,42.99475479,-73.28130341,washington,62700,new york
53017,42.9431839,-73.28130341,washington,62700,new york
53018,42.94891739,-73.38442993,washington,62700,new york
53019,42.95464706,-73.39589691,washington,62700,new york
53020,42.95464706,-73.41880798,washington,62700,new york
53021,42.96037674,-73.43600464,washington,62700,new york
53022,42.94891739,-73.45318604,washington,62700,new york
53023,42.9431839,-73.64226532,washington,62700,new york
53024,42.97756577,-73.63080597,washington,62700,new york
53025,43.00621033,-73.60788727,washington,62700,new york
53026,43.06351089,-73.57923889,washington,62700,new york
53027,43.09788513,-73.57351685,washington,62700,new york
53028,43.12080383,-73.58496857,washington,62700,new york
53029,43.16664124,-73.58496857,washington,62700,new york
53030,43.21247482,-73.58496857,washington,62700,new york
53031,43.2640419,-73.60788727,washington,62700,new york
53032,43.28123093,-73.60215759,washington,62700,new york
53033,43.29841995,-73.60215759,washington,62700,new york
53034,43.332798,-73.61361694,washington,62700,new york
53035,43.36144638,-73.61934662,washington,62700,new york
53036,43.44165802,-73.63080597,washington,62700,new york
53037,43.50468445,-73.647995,washington,62700,new york
53038,43.54479218,-73.64226532,washington,62700,new york
53039,43.5619812,-73.63080597,washington,62700,new york
53040,43.57916641,-73.60215759,washington,62700,new york
53041,43.59635925,-73.58496857,washington,62700,new york
53042,43.61927795,-73.56777954,washington,62700,new york
53043,43.63646698,-73.55632019,washington,62700,new york
53044,43.66511154,-73.51048279,washington,62700,new york
53045,43.71094894,-73.49329376,washington,62700,new york
53046,43.76251602,-73.47610474,washington,62700,new york
53047,43.77397537,-73.48184204,washington,62700,new york
53048,43.80262375,-73.44746399,washington,62700,new york
53049,43.8140831,-73.39016724,washington,62700,new york
53050,43.0348587,-77.37795258,wayne,92416,new york
53051,43.28123093,-77.37221527,wayne,92416,new york
53052,43.29269028,-77.31492615,wayne,92416,new york
53053,43.29269028,-77.21179199,wayne,92416,new york
53054,43.28123093,-77.09146881,wayne,92416,new york
53055,43.28123093,-77.00552368,wayne,92416,new york
53056,43.25258255,-76.97688293,wayne,92416,new york
53057,43.27550125,-76.94250488,wayne,92416,new york
53058,43.29269028,-76.93677521,wayne,92416,new york
53059,43.29841995,-76.91384888,wayne,92416,new york
53060,43.29841995,-76.83937073,wayne,92416,new york
53061,43.3098793,-76.81645203,wayne,92416,new york
53062,43.33852768,-76.74769592,wayne,92416,new york
53063,43.32706833,-76.71904755,wayne,92416,new york
53064,43.06923676,-76.71331787,wayne,92416,new york
53065,43.04631805,-76.71904755,wayne,92416,new york
53066,43.02339935,-76.7305069,wayne,92416,new york
53067,43.01767349,-76.95968628,wayne,92416,new york
53068,43.01194,-77.13730621,wayne,92416,new york
53069,43.04059219,-77.13730621,wayne,92416,new york
53070,43.04059219,-77.24617004,wayne,92416,new york
53071,43.0348587,-77.24617004,wayne,92416,new york
53072,43.0348587,-77.37795258,wayne,92416,new york
53073,40.88626862,-73.8084259,westchester,967315,new york
53074,40.90918732,-73.91155243,westchester,967315,new york
53075,40.99512863,-73.90010071,westchester,967315,new york
53076,41.12691116,-73.89437103,westchester,967315,new york
53077,41.15555573,-73.89437103,westchester,967315,new york
53078,41.18993759,-73.91155243,westchester,967315,new york
53079,41.23004532,-73.95738983,westchester,967315,new york
53080,41.24723053,-73.96311951,westchester,967315,new york
53081,41.25868988,-73.96311951,westchester,967315,new york
53082,41.28160858,-73.95738983,westchester,967315,new york
53083,41.29306793,-73.96311951,westchester,967315,new york
53084,41.31025696,-73.96884918,westchester,967315,new york
53085,41.32744598,-73.96884918,westchester,967315,new york
53086,41.36755371,-73.55632019,westchester,967315,new york
53087,41.30452728,-73.56204987,westchester,967315,new york
53088,41.21858215,-73.49902344,westchester,967315,new york
53089,41.19566345,-73.53913116,westchester,967315,new york
53090,41.10971832,-73.72248077,westchester,967315,new york
53091,41.02378082,-73.6709137,westchester,967315,new york
53092,40.97220993,-73.68810272,westchester,967315,new york
53093,40.95502472,-73.69955444,westchester,967315,new york
53094,40.93783569,-73.72248077,westchester,967315,new york
53095,40.91491699,-73.74539185,westchester,967315,new york
53096,40.89772797,-73.7625885,westchester,967315,new york
53097,40.88626862,-73.8084259,westchester,967315,new york
53098,42.86297226,-77.9623642,wyoming,41446,new york
53099,42.66816711,-77.9681015,wyoming,41446,new york
53100,42.59941101,-78.01966858,wyoming,41446,new york
53101,42.58795547,-78.01966858,wyoming,41446,new york
53102,42.55357361,-78.04830933,wyoming,41446,new york
53103,42.53065491,-78.05977631,wyoming,41446,new york
53104,42.51919937,-78.054039,wyoming,41446,new york
53105,42.51919937,-78.30614471,wyoming,41446,new york
53106,42.52492905,-78.46657562,wyoming,41446,new york
53107,42.53065491,-78.4723053,wyoming,41446,new york
53108,42.78275681,-78.4723053,wyoming,41446,new york
53109,42.78275681,-78.49521637,wyoming,41446,new york
53110,42.86870193,-78.49521637,wyoming,41446,new york
53111,42.86870193,-78.46083832,wyoming,41446,new york
53112,42.86870193,-78.07122803,wyoming,41446,new york
53113,42.86297226,-78.06549835,wyoming,41446,new york
53114,42.86297226,-77.9623642,wyoming,41446,new york
53115,42.58222198,-77.3664856,yates,25187,new york
53116,42.67389679,-77.36076355,yates,25187,new york
53117,42.67962646,-77.35503387,yates,25187,new york
53118,42.71400452,-77.3493042,yates,25187,new york
53119,42.74265289,-77.32637787,yates,25187,new york
53120,42.7598381,-77.32637787,yates,25187,new york
53121,42.7598381,-76.98261261,yates,25187,new york
53122,42.68535614,-76.97115326,yates,25187,new york
53123,42.67389679,-76.9539566,yates,25187,new york
53124,42.66243744,-76.93104553,yates,25187,new york
53125,42.64524841,-76.93104553,yates,25187,new york
53126,42.62232971,-76.93677521,yates,25187,new york
53127,42.61660004,-76.93677521,yates,25187,new york
53128,42.54211807,-76.90812683,yates,25187,new york
53129,42.52492905,-76.90239716,yates,25187,new york
53130,42.46762848,-76.89666748,yates,25187,new york
53131,42.46190262,-76.96541595,yates,25187,new york
53132,42.46762848,-76.97115326,yates,25187,new york
53133,42.46762848,-76.99406433,yates,25187,new york
53134,42.49054718,-76.99979401,yates,25187,new york
53135,42.49054718,-77.11439514,yates,25187,new york
53136,42.50201035,-77.12011719,yates,25187,new york
53137,42.50201035,-77.13730621,yates,25187,new york
53138,42.50201035,-77.14876556,yates,25187,new york
53139,42.57649231,-77.14876556,yates,25187,new york
53140,42.58222198,-77.3664856,yates,25187,new york
